4639;"Специальный Олимпийский Комитет Санкт-Петербурга";РО ООБОИ "Ис;7813033333;;197110, г.Санкт-Петербург, ул. Большая Зеленина, д.30;235-56-10;spbsok@mail.ru;;0;;Продажи рекламщик;spbsok@mail.ru;235-56-10, 8-812-235-83-39
2724;"Сплав";ООО;;Сплав;;;;;0;;;;
2764;"СПМедиа";ООО;5042097138;СПМедиа;Московская область, Сергиево-Посадский р-н г. Хотьково, ул. Михеенко, д. 15 кв 2;54-99-131;;;0;;;;54-99-131
2713;"СПОРТ МЕДИА ГРУПП";ООО;7728638240;СПОРТ МЕДИА ГРУПП;Москва ул.Академика Волгина, д.15, корп.3;;;;0;;;;
2232;"Спорт Менеджмент энд Консалтинг Эдженси";ООО;7725533680;Спорт Менеджмент энд Консалтин;Москва ул.2й Кожевнический пер., д.12, стр. 5;(495) 604-41-54;;;;;;;(495) 604-41-54
3717;"Спринтерс";ООО;7720588237;Спринтерс;Москва ул.Сталеров, д.4-4-561;(495) 951 7445;;;0;;;;(495) 951 7445
3351;"Средневолжская торговая компания";ООО;6319704228;Средневолжская торговая компан;Самара ул.пр Кирова, д.22А оф 104;;;;0;;;;
3127;"СРК "Престиж";ООО;7719748479;СРК Престиж;105523, г. Москва, Щелковское ш., д. 100, корп. 102;(495)9567913/14/15/16, ф.(499)7802095/96;o.osipova@katalog-prestige.ru;;0;Водопьянова Оксана;Продажи рекламщик;i.kluevskaya@katalog-prestige.ru, i.vinogradova@katalog-prestige.ru, j.podgornova@katalog-prestige.ru, o.osipova@katalog-prestige.ru;(495) 956-79-13, (495)9567913/14/15/16, ф.(499)7802095/96, 8-495-956-79-13
2144;"ССК";ООО;5402499879;ССК;Новосибирск ул.Линейная, д.114 оф.9;(383)225-48-05,227-94-88,225-25-49;;;;;Продажи рекламщик;;(383)225-48-05,227-94-88,225-25-49
5084;"ССК";ООО;5402576178;;630105, г. Новосибирск, ул. Линейная, д. 114;(383)225-48-05;;;0;;Продажи рекламщик;;(383)225-48-05, 227-94-88, 225-25-49
3494;"СТ-Принт";ООО;7728677954;СТ-Принт;;;;;0;;;;
3671;"Стаан -ПласТ";ООО;7843314412;Стаан -ПласТ;Санкт-Петербург, Сестроецк ул.Воскова, д.2, лит.АЧ;;;;0;;;;
4974;"Стабильная линия";ЗАО;7705044881;;125009, г. Москва, ул. Б. Никитская, д. 12, стр. 2;221-54-15;office@stab-line.ru;;0;Кошлакова Виктория;Продажи Конечник;bolovikova75@mail.ru, office@stab-line.ru;221-54-15, 221-54-20
3862;"Стайл гифтс";ООО;7721744640;Стайл гифтс;109428, г. Москва, ул. Зарайская д. 21;(495) 788 70 28;;;0;;;;(495) 788 70 28, e@7887028.ru
2111;"Стайл";ООО;7721611016;Стайл;г. Москва ул. Жигулевская, д. 1/24, корп 1;;;;;;;;
2005;"Стандарт Сервис";ООО;6234037078;Стандарт Сервис;Рязань Октябрьский городок, 40,оф.53;;;;;;;;
3144;"Стандарт";ООО;7736625156;Стандарт;Москва ул.Вавилова, д.8;;;;0;;;;
5433;"Стандарт";ООО;7704688682;;119146 г. Москва, Фрунзенская набережная, д.16, корп.1;+7(495) 643-10-01;S6560927@yandex.ru;;0;Матюшенко Е.А.;Продажи Конечник;S6560927@yandex.ru;+7(495) 643-10-01
561;"СТАНДАРТ";ООО;7724549341;Союз печать реклама;г.Москва 2-й Нагатинский пр, 6;;;;;Болотова О.;;;
3894;"СТАНИЧНЫЕ ПРОДУКТЫ";ООО;7731415324;СТАНИЧНЫЕ ПРОДУКТЫ;121357, г. Москва, ул. Артаманова, д. 6 корп. 3;8 495 762 28 49;;;0;;;;8 495 762 28 49, sofite@mail.ru
266;"Стар Проф";ООО;7706567411;Российский Налоговый Курьер;г.Москва ул.Мароновский пер, 26;;;;;Болотова О.;;;
3622;"Старк";ООО;6027138423;Старк;Псков ул.Ижорсого батальона, д.24;;;;0;;;;
4384;"СтарЛайн";ООО;7743835740;;125599 ,Москва, Маршала Федоренко д.14а;;;;0;;;;
3783;"Старлайт";ООО;7701809650;Старлайт;107078 г. Москва, Малый Козловский пер, д.8 стр, 1;926 433 22 70;;;0;;;;926 433 22 70, lyokovna@mail.ru
2708;"Старминен";;;Стержни Швейцария;;;;;0;;;;
2829;"Старт Мастер";ООО;7701762070;Старт Мастер;Москва ул.1-й Басманный пер., д.12, кв.22;234-24-42;;;0;;;;234-24-42
3371;"Старый Кремль";ООО;7718827456;Старый Кремль;Москва ул.Матроская Тишина, д.23 стр 2;;;;0;;;;
3086;"Стат Лайн";ООО;7730160835;Стат Лайн;121165, г. Москва, ул.Киевская, д.22 стр 2;9847560;galina@statline.ru;;0;;Продажи рекламщик;anna@statline.ru, galina@statline.ru;89067740324, 9847560
4752;"Статус Про";ООО;7721770256;;109428, г. Москва, Рязанский пр-кт, д. 16, стр. 3;(495)780-50-44;yuri@eklektika.ru;;0;Двойрис М.Ю.;Продажи Дилер;lena@eklektika.ru, yuri@eklektika.ru;(495)780-50-44
4416;"Статус";;;;;;;;0;;;manager@rastatus.ru, opolyanskaya@rastatus.ru;8-499-787-04-72
1552;"Стафф-К";ООО;7722580307;Staff-K;г.Москва ул.Нижегородская, 70, корп.2;;;;;Марина З.;;;
1964;"СТВБ";ООО;;СТВБ;Москва Верхняя Радищевская, 4 стр.3;;;;;;;;
5728;"Стейдж Энтертейнмент";ООО;7704536785;;119146, Москва, Комсомольский проспект, дом 28, офис. 212;(495)780-35-53;Elmira.Meshcherova@stage-entertainment.c;;0;Двойрис М.Ю.;Продажи Конечник;Elmira.Meshcherova@stage-entertainment.c;(495)780-35-53, +7(495)780-35-53
5090;"Стекло Дизайн Белогорья";ООО;3123364701;;308036, г. Белгород, ул. Есенина, д. 8, офис1/ЦРО;8-4722-90-17-97;;;0;;;;8-4722-90-17-97
2984;"Стерео Трек +";ООО;7721703789;Стерео Трек +;Москва ул.Волгоградский проспект, д.97 , корп.1, кв.11;(495) 177 38 85;sdelaemsuvenir@gmail.com;;0;Кошлакова Виктория;Продажи рекламщик;sdelaemsuvenir@gmail.com;(495) 177 38 85, 8.968 404 90 96
2830;"Стефани";ООО;7733520564;Стефани;Москва ул.б. Яна Райниса , д.2, корп.1;789 37 80 доб 145;;;0;;;;789 37 80 доб 145
4575;"СтиАрт";ООО;7706521470;;119046, г. Москва, ул. Житная, д. 14, стр. 1;;PrePress@toPress.ru;;0;;;PrePress@toPress.ru;
1897;"СТИЛЬ Д";ООО;;СТИЛЬ Д;;;;;;;;;
1204;"Стиль Реклама";ООО;7708598937;Медиа-шторм;г.Москва Верхняя Красносельская, 11А стр3;;;;;Яцкив Е.;;;
3226;"Стиль";ООО;7718703852;Стиль;107497, Москва г, ул. Иркутская д. 11, корп. 1;8 903 25345 81;sitnov@5-zvezd.ru;;0;;Продажи рекламщик;sitnov@5-zvezd.ru;8 903 25345 81
5213;"СТИЛЬМАТ";ООО;7708820074;;107140, г. Москва, 3-й Новый пер., д. 5, стр. 1;8(495)134-55-56;manager4@azimutpro.ru;;0;Водопьянова Оксана;Продажи Дилер;manager4@azimutpro.ru;8(495)134-55-56
4893;"Стильная Упаковка";ООО;7718937850;;107150, г. Москва, 4 проезд Подбельского, д. 3, стр. 5;(495) 775-86-83;;;0;;Продажи рекламщик;olga@upakstil.ru;(495) 775-86-83, 8-495-775-86-83
2130;"СтильПром";ООО;7732516935;СтильПром;Москва ул.Щорса, д.2;;;;;;;;
1177;"Стимкапитал";ООО;7725568756;Риол Принт;г.Москва Вавилова, 5 стр3;;;;;Двойрис М.Ю.;;;
2134;"Стимул";ООО;7721552603;Стимул;Москва ул.Ташкентская, д.9;;;;;;;;
3988;"Стимул";ООО;7804447610;Стимул;195274, г. Санкт-Петербург, пр. Культуры, д. 11, корп. 1, лит. А, пом. 27 Н;8-921-365-44-70;rim@dorogavrim.ru;;0;Двойрис М.Ю.;;rim@dorogavrim.ru;8-921-365-44-70
1716;"СТК";ООО;6318154395;СТК;Самара ул. 22 Партсъезда, 18, 35а;;;;;Двойрис М.Ю.;;;
5872;"СТО Конгресс";ООО;7718977243;;107113, г. Москва, Сокольническая площадь, д.4А, офис 309;(495)960-21-90;a.kononykhina@mail.ru;;0;Кошлакова Виктория;Продажи рекламщик;a.kononykhina@mail.ru, d.egorov@ctogroup.ru;+7 (495) 646-01-55, доб. 206, (495)960-21-90, (495)960-21-91, 8-495-646-01-55
4001;"Столица торговли";ООО;7722807325;Столица торговли;109052, г. Москва, ул. Нижегородская д. 29-33, стр. 11, офис 314;(495) 223 68 80;;;0;;;;(495) 223 68 80
3487;"Столица-медсервис";ООО;7723722057;Столица-медсервис;Москва ул.Южнопортовая, д.5 стр 5 оф 4а/2;;;;0;;;;
3807;"СТОЛИЧНАЯ СУДОХОДНАЯ КОМПАНИЯ";ООО;7728592041;СТОЛИЧНАЯ СУДОХОДНАЯ КОМПАНИЯ;115432, г Москва, проспект Андропова, д. 11 корп 2;8 (499) 618 08 60/ 61;;;0;;;;8 (499) 618 08 60/ 61, ssk-mos@mail.ru
4258;"Столичное питание";ООО;7707750610;Столичное питание;127055, г. Москва, Угловой переулок, д. 2, офис 1011;495 792 37 18;;;0;;;;495 792 37 18
4357;"СТП";ООО;2464214398;;660079, г. Красноярск, ул. 60 лет Октября, 124 к;(391) 276-79-77, (391) 276-79-76, (391);;;0;;;;(391) 276-79-77, (391) 276-79-76, (391)
7023;"Стратеджиком";ООО;9723073381;;109382, г. Москва, ул. Судакова, д. 10, этаж 5, офис 8;(958) 805-71-21;info@strategicom.ru;;0;Кошлакова Виктория;Продажи рекламщик;i.lapina@strategicom.ru, info@strategicom.ru;(958) 805-71-21, 8-926-220-32-13
2002;"Страховая компания "ОРАНТА - М";ЗАО;7717044935;СК ОРАНТА - М;Москва Люсиновская, 36 стр.2;755-85-65;;;;;;;755-85-65
5160;"Стрим";ООО;3702518455;;153002, г. Иваново, ул. Калинина, д. 21;37-24-23;strim-m@yandex.ru;;0;;Продажи Конечник;strim-m@yandex.ru;37-24-23, 8(4932) 37-24-23
5524;"Строительная компания "Звезда";ООО;7203267387;;625027, г. Тюмень, ул. Мельникайте, д. 72 "А";(3452)680-641;office@sk-zvezda72.ru;;0;Кошлакова Виктория;Продажи Конечник;aleksadiz@yandex.ru, office@sk-zvezda72.ru;(3452)680-641, (3452)680-645, +7 (922) 394-91-82
4941;"Строительный крепеж";ООО;7202242911;;625032, Тюменская область, город Тюмень, улица Кубанская 2;44-32-57;skr72@skr72.ru;;0;;Продажи Конечник;skr72@skr72.ru;44-32-57, 8 (3452) 44-32-52
1785;"СТРОЙГРАД";ООО;7720575887;СТРОЙГРАД;Москва 1-я Энтузиастов, 12 А;;;;;;;;
5463;"СтройКом";ООО;5047189054;;141402, Московская обл., г. Химки, ул. Ленинградская, д. 29, оф. 719;(499)922-09-29;stroycom20@mail.ru;;0;;Продажи рекламщик;stroycom20@mail.ru, stroymir2010@mail.ru;(499)922-09-29, тел. 8-926-533-96-00
982;"СтройКомплекс";ООО;7723553627;COLORS (по акту);г.Москва ул. Шкулева д.17;;;;;Двойрис М.Ю.;;;
2335;"Строймакс";ООО;7703695895;Строймакс;Москва ул.Спиридоновка, д.16 стр. 2;;;;;;;;
1262;"Строймар";ООО;7744001514;Строймар;г.Москва Б.Татарская, 35 стр1;;;;;Яцкив Е.;;;
2951;"СтройМир";ООО;5047115461;СтройМир;Москва Московская обл, г. Химки, ул. Молодежная д. 64 кв 422;(499) 922 09 29, 8 (926) 533 96 00;;;0;;Продажи рекламщик;;(499) 922 09 29, 8 (926) 533 96 00
5706;"СтройМонтаж-5";ООО;5506200910;;Россия, 644024, г.Омск. ул.10 лет Октября, 43/1;(3812)37-19-00;stroymontazg-5_@mail.ru;;0;Двойрис М.Ю.;Продажи Конечник;sm-5-alm@mail.ru, stroymontazg-5_@mail.ru;(3812)37-19-00, +7(913)668-33-27, 58-09-00
575;"СтройПодряд";ООО;7709540471;Сувенир.ру;г.Москва Николо-Ямской пер, 4-6;;;;;Света;;;
3315;"СтройПрофТорг";ООО;6027130216;СтройПрофТорг;Псков ул.Я. Фабрициуса, д.3, пом 1013, каб. 2;;;;0;;;;
2220;"Стройресурс";ООО;7713618378;Стройресурс;Москва ул.Дмитровское шоссе, д.107, стр. 1;(495) 950-53-60, 485-69-63;;;;;;;(495) 950-53-60, 485-69-63
4189;"СТРОЙЭЛИТПРОЕКТ";ООО;7701607318;СТРОЙЭЛИТПРОЕКТ;105064, г. Москва, Фурманный переулок, д.10, стр. 1;499 374 78 77, 3747808;agapova.m@bk.ru;;0;;;agapova.m@bk.ru;499 374 78 77, 3747808
2148;"Стройэнерго";ООО;5504201202;Стройэнерго;Омск ул.пр.Маркса, д.18/1;;;;;;;;
933;"Стронг Реклама";ООО;7708109047;Стронг;г.Москва ул.Страстной бульвар, 6 стр1;;;;;Марина З.;;;
6859;"СТРУКТУРА";ООО;7715640410;;127055, г. Москва, ул. Бутырский Вал, д. 68/70, этаж 1, пом. II, ком. 115, офис 5;;;;0;Цигельницкий И.Г.;Продажи Конечник;o.baranova@rest-group.ru;
917;"Студио РУ";ООО;7704583337;Studio RU;г.Москва ул.Усачева, 35;;;;;Болотова О.;;;
150;"Студио-Имидж";ООО;7719209621;Студио-Имидж;Москва 109462, г. Москва, ул. Маршала Чуйкова, дом 9, корпус 2, квартира 62;'(495) 5147982; 5147986';studio-im@mail.ru;Имидж-студио (акт);;Двойрис М.Ю.;Продажи рекламщик;studio-im@mail.ru;'(495) 5147982; 5147986, 495-514-79-82, +7 495-514-79-86'
